Employee_ID,Full_Name,Gender,State,City,Education_Level,Birthdate,Age,Hiredate,Termdate,Years_of_Service,Employee_Status,Department,Job_Title,Jop_Level,Salary,Performance_Rating
00-38722147,Courtney Wallace,Female,New York,Buffalo,High School,7/12/1980,44,7/12/2021,Still Employee,3,Active,IT,IT Support Specialist,Mid-Level,59561,Excellent
00-41915266,Lee Harris,Male,New York,Rochester,Bachelor,5/7/1983,41,7/23/2023,Still Employee,1,Active,Operations,Logistics Coordinator,Mid-Level,69354,Good
00-60047011,Chris Cardenas,Female,New York,Buffalo,High School,3/18/1975,49,12/2/2018,Still Employee,5,Active,Customer Service,Support Specialist,Junior Level,65201,Good
00-88124517,Amy Weber,Male,Illinois,Chicago,Master,11/28/1959,64,1/16/2023,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,98488,Good
00-90235982,Megan Curry,Male,New York,Buffalo,Bachelor,5/16/1990,34,6/29/2018,Still Employee,6,Active,Sales,Sales Representative,Junior Level,71309,Satisfactory
00-77321614,Willie Gomez,Female,New York,New York City,Bachelor,1/16/1994,30,1/26/2016,Still Employee,8,Active,HR,Recruiter,Mid-Level,55061,Excellent
00-15947363,Luke Morrison,Female,Michigan,Warren,Bachelor,10/23/1987,36,8/5/2017,Still Employee,7,Active,Sales,Sales Specialist,Mid-Level,59509,Need Improvement
00-45231001,Bianca Wood,Male,New York,Buffalo,Bachelor,11/12/1979,44,8/25/2021,Still Employee,3,Active,Operations,Logistics Coordinator,Mid-Level,67956,Good
00-35959953,Kathleen Burton,Male,West Virginia,Huntington,Bachelor,5/22/1972,52,3/7/2019,Still Employee,5,Active,Sales,Sales Representative,Junior Level,82115,Excellent
00-97939599,Richard Pierce,Male,North Carolina,Raleigh,Master,6/6/1991,33,7/16/2023,Still Employee,1,Active,IT,Software Developer,Senior,85209,Satisfactory
00-69597985,Joseph Hunt,Male,West Virginia,Charleston,High School,11/8/1980,43,6/9/2015,Still Employee,9,Active,Customer Service,Support Specialist,Junior Level,60303,Satisfactory
00-23658263,Jamie Johnson,Male,New York,New York City,Master,5/27/1974,50,3/2/2017,Still Employee,7,Active,IT,Software Developer,Senior,81017,Good
00-95040154,Susan Jennings,Male,New York,Buffalo,Bachelor,10/13/1989,35,6/4/2022,Still Employee,2,Active,Sales,Sales Representative,Junior Level,69254,Good
00-76129080,Christian Young,Female,Pennsylvania,Pittsburgh,Master,10/13/1992,32,6/5/2022,Still Employee,2,Active,Customer Service,Customer Service Manager,Manager,88173,Satisfactory
00-56882181,Crystal Contreras,Female,New York,New York City,Bachelor,1/28/1991,33,1/11/2022,Still Employee,2,Active,Customer Service,Help Desk Technician,Junior Level,54908,Satisfactory
00-15602263,Crystal Cook,Female,New York,Buffalo,Bachelor,7/3/1986,38,2/4/2020,Still Employee,4,Active,Customer Service,Support Specialist,Junior Level,59191,Satisfactory
00-48037456,Amy Aguirre,Female,New York,Rochester,Bachelor,11/26/1998,25,2/8/2018,Still Employee,6,Active,Operations,Logistics Coordinator,Mid-Level,54546,Satisfactory
00-26463308,Eric Bradley,Female,North Carolina,Charlotte,Bachelor,4/28/1994,30,11/3/2019,Still Employee,4,Active,IT,Software Developer,Senior,95072,Good
00-62117276,Amber Schneider,Female,New York,Rochester,Bachelor,8/21/1995,29,11/25/2016,Still Employee,7,Active,Finance,Accounts Payable Specialist,Mid-Level,54582,Good
00-56698992,Diana Farmer,Female,New York,New York City,Bachelor,4/10/1989,35,7/18/2021,Still Employee,3,Active,Operations,Logistics Coordinator,Mid-Level,58843,Good
00-15276591,Katie Ochoa,Female,New York,Rochester,Master,9/26/1995,29,1/11/2022,Still Employee,2,Active,Operations,Operations Analyst,Senior,75994,Excellent
00-96732269,Richard Espinoza,Male,Michigan,Detroit,High School,1/15/1995,29,11/27/2017,Still Employee,6,Active,Marketing,Content Creator,Mid-Level,61030,Good
00-82879693,Tammy Johnson,Female,Michigan,Grand Rapids,Bachelor,7/12/1980,44,2/15/2019,Still Employee,5,Active,Customer Service,Customer Service Representative,Junior Level,63381,Good
00-81001456,Brandon Willis,Male,Ohio,Columbus,Bachelor,7/9/1995,29,3/27/2018,Still Employee,6,Active,Operations,Logistics Coordinator,Mid-Level,59992,Good
00-63401001,Timothy Thomas,Male,New York,Rochester,Master,5/2/1994,30,8/4/2023,Still Employee,1,Active,IT,Software Developer,Senior,83170,Good
00-59011649,Douglas Tran,Male,New York,Rochester,High School,2/27/1987,37,12/12/2020,Still Employee,3,Active,Customer Service,Support Specialist,Junior Level,59011,Good
00-83776431,Jerry Hill,Male,New York,Rochester,High School,7/11/1969,55,10/2/2023,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,66401,Good
00-69749655,William Spears,Male,Michigan,Warren,Bachelor,10/22/1977,46,6/19/2019,Still Employee,5,Active,Sales,Sales Representative,Junior Level,76638,Good
00-36567299,Donna Lawson,Male,New York,Rochester,Bachelor,7/16/1972,52,6/26/2023,Still Employee,1,Active,Marketing,Marketing Coordinator,Mid-Level,71044,Excellent
00-59394059,Samantha Sanchez,Female,Michigan,Detroit,Bachelor,10/3/1984,40,5/3/2023,Still Employee,1,Active,Sales,Sales Representative,Junior Level,76052,Good
00-80757997,Bradley Henry,Male,New York,Rochester,Bachelor,6/3/1987,37,6/27/2020,Still Employee,4,Active,Sales,Sales Representative,Junior Level,65235,Excellent
00-17756834,William Gutierrez,Female,Illinois,Naperville,Bachelor,10/24/1999,24,7/21/2019,Still Employee,5,Active,Finance,Financial Analyst,Senior,69201,Satisfactory
00-82253547,Krista Grimes,Female,Pennsylvania,Pittsburgh,Bachelor,2/19/1976,48,3/16/2017,Still Employee,7,Active,Marketing,Content Creator,Mid-Level,59393,Excellent
00-40935029,Matthew Vaughn,Female,New York,New York City,Bachelor,4/5/2001,23,1/6/2023,Still Employee,1,Active,IT,IT Support Specialist,Mid-Level,57347,Satisfactory
00-36018096,Lauren Ramos,Male,New York,Rochester,Bachelor,1/8/1995,29,10/15/2021,Still Employee,2,Active,Sales,Sales Specialist,Mid-Level,76342,Satisfactory
00-35442517,Craig Jackson,Male,New York,Buffalo,Bachelor,12/27/1967,56,11/9/2015,Still Employee,8,Active,Sales,Sales Representative,Junior Level,84195,Good
00-51592392,Dominique Hobbs,Female,New York,Rochester,High School,1/17/1990,34,2/8/2017,Still Employee,7,Active,Customer Service,Customer Service Representative,Junior Level,56637,Good
00-92474982,Marcus Peterson,Male,New York,Rochester,Bachelor,8/6/1980,44,1/17/2017,Still Employee,7,Active,Marketing,SEO Specialist,Senior,75886,Excellent
00-40201129,Erin Saunders,Male,New York,Buffalo,Bachelor,5/21/1996,28,6/20/2018,Still Employee,6,Active,Finance,Accounts Payable Specialist,Mid-Level,68481,Satisfactory
00-86205634,Erica Johnson,Female,New York,Buffalo,Bachelor,4/30/1970,54,2/19/2019,Still Employee,5,Active,Operations,Operations Analyst,Senior,65134,Satisfactory
00-45974394,Dawn Warren,Female,New York,New York City,Bachelor,10/16/1972,52,8/27/2020,Still Employee,4,Active,Finance,Financial Analyst,Senior,74676,Excellent
00-99598463,Carrie Wiley,Male,New York,Buffalo,PhD,3/12/1965,59,3/28/2015,Still Employee,9,Active,Sales,Sales Consultant,Mid-Level,92633,Excellent
00-40645572,Zachary Page,Male,Pennsylvania,Pittsburgh,Bachelor,9/4/1978,46,4/19/2023,Still Employee,1,Active,Operations,Operations Analyst,Senior,75150,Good
00-58956912,Jose Collins,Female,New York,New York City,PhD,10/24/1977,46,7/16/2020,Still Employee,4,Active,Sales,Sales Specialist,Mid-Level,80239,Good
00-13380929,Amanda Garcia,Male,New York,New York City,High School,9/19/1984,40,1/30/2020,Still Employee,4,Active,IT,IT Support Specialist,Mid-Level,68852,Good
00-99843797,Larry Parker,Male,New York,New York City,High School,10/27/1998,25,7/7/2019,Still Employee,5,Active,Operations,Inventory Specialist,Mid-Level,60312,Need Improvement
00-89362602,Stephanie Curtis,Male,North Carolina,Charlotte,High School,8/14/1978,46,9/29/2024,Still Employee,0,Active,Customer Service,Help Desk Technician,Junior Level,83593,Satisfactory
00-19168351,Curtis Hernandez,Male,Pennsylvania,Pittsburgh,Bachelor,4/8/1989,35,3/30/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,70217,Good
00-80207946,Tiffany Mcguire,Female,New York,Buffalo,Bachelor,1/10/1995,29,11/27/2019,Still Employee,4,Active,Operations,Logistics Coordinator,Mid-Level,60071,Satisfactory
00-21872987,Brandon Morales,Male,New York,New York City,Master,12/18/1987,36,6/22/2023,Still Employee,1,Active,IT,System Administrator,Mid-Level,88432,Need Improvement
00-36323326,Daniel Burton,Male,New York,Rochester,Bachelor,2/18/1989,35,6/2/2023,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,89705,Excellent
00-45413896,Lori Frank,Male,New York,Buffalo,Bachelor,1/11/1990,34,8/22/2021,Still Employee,3,Active,Operations,Logistics Coordinator,Mid-Level,70194,Excellent
00-31349570,Charles Johnson,Male,North Carolina,Raleigh,Bachelor,11/14/1976,47,9/6/2023,Still Employee,1,Active,Operations,Operations Analyst,Senior,80974,Good
00-88595333,Samuel Salas,Female,New York,New York City,Bachelor,5/31/1999,25,8/28/2019,Still Employee,5,Active,Operations,Operations Analyst,Senior,80582,Good
00-86183158,Sean Brown,Female,New York,Buffalo,High School,7/3/1978,46,12/9/2023,Still Employee,0,Active,Customer Service,Support Specialist,Junior Level,60946,Satisfactory
00-54714192,Douglas Fowler,Female,Illinois,Aurora,High School,5/24/1986,38,4/28/2023,Still Employee,1,Active,Marketing,Content Creator,Mid-Level,57060,Good
00-52744749,Linda Burton,Female,New York,New York City,Master,9/16/1973,51,5/19/2019,Still Employee,5,Active,Operations,Operations Analyst,Senior,74453,Excellent
00-94438452,Ronald Carter,Female,New York,Buffalo,Master,2/6/1988,36,6/10/2017,Still Employee,7,Active,Customer Service,Customer Service Manager,Manager,74923,Need Improvement
00-38825960,Tiffany Andrews,Male,Illinois,Aurora,Bachelor,1/24/1997,27,4/24/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,59862,Good
00-52550453,Angel Juarez,Female,New York,New York City,Bachelor,1/30/1973,51,4/1/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,60893,Good
00-79896822,Lori Henderson,Male,Michigan,Warren,High School,9/29/1986,38,11/28/2016,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,56949,Good
00-99353132,Ronald Evans,Female,New York,Rochester,Bachelor,10/12/1973,51,1/9/2023,Still Employee,1,Active,IT,Software Developer,Senior,82732,Satisfactory
00-21452539,Carl Robinson,Male,Illinois,Chicago,Bachelor,11/29/1974,49,2/22/2017,Still Employee,7,Active,HR,HR Coordinator,Mid-Level,62602,Satisfactory
00-29378957,Victor Stanley,Female,New York,Rochester,Master,4/17/1988,36,12/3/2016,Still Employee,7,Active,IT,Software Developer,Senior,86677,Good
00-96982204,David Aguilar,Female,Illinois,Aurora,Bachelor,4/29/1979,45,7/13/2021,Still Employee,3,Active,Sales,Sales Specialist,Mid-Level,66759,Good
00-89606147,Michael Mccarthy,Female,New York,Buffalo,Bachelor,8/22/1991,33,3/4/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,62919,Satisfactory
00-78852492,Carolyn Warner,Male,New York,Buffalo,High School,1/12/1971,53,2/27/2018,Still Employee,6,Active,Customer Service,Customer Service Representative,Junior Level,63156,Satisfactory
00-47508261,Elaine Hall,Male,New York,Rochester,Bachelor,2/27/1967,57,7/17/2023,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,89216,Good
00-61271419,Phillip Hansen,Female,New York,New York City,Bachelor,8/25/1965,59,10/16/2022,Still Employee,1,Active,Operations,Logistics Coordinator,Mid-Level,60415,Satisfactory
00-19999329,Jared Johnson,Male,New York,Buffalo,Bachelor,8/30/1979,45,8/8/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,68844,Excellent
00-36618901,Maria Rivera,Male,New York,Buffalo,Bachelor,2/5/2003,21,5/24/2017,Still Employee,7,Active,Marketing,Marketing Coordinator,Mid-Level,64402,Good
00-23078971,Sandra Stanley,Male,New York,New York City,Bachelor,7/15/1997,27,9/6/2016,Still Employee,8,Active,Operations,Operations Analyst,Senior,64508,Satisfactory
00-82706100,Frank Underwood,Male,New York,New York City,Bachelor,11/25/1981,42,3/30/2017,Still Employee,7,Active,Operations,Logistics Coordinator,Mid-Level,72259,Excellent
00-36252326,Gregory Davis,Female,New York,New York City,Bachelor,2/19/1964,60,11/28/2015,Still Employee,8,Active,Operations,Logistics Coordinator,Mid-Level,61840,Satisfactory
00-63001598,Victoria Watson,Male,Michigan,Detroit,PhD,4/16/1995,29,8/1/2024,Still Employee,0,Active,Sales,Sales Consultant,Mid-Level,67279,Good
00-16202184,Michael Rodgers,Male,New York,Rochester,Master,7/2/1988,36,7/28/2022,Still Employee,2,Active,IT,Software Developer,Senior,81345,Good
00-98771638,John Reynolds,Female,New York,Buffalo,Bachelor,3/2/1993,31,6/1/2022,Still Employee,2,Active,Customer Service,Support Specialist,Junior Level,52091,Satisfactory
00-82942380,Andrew Owens,Female,New York,New York City,Bachelor,12/21/1966,57,3/22/2017,Still Employee,7,Active,Sales,Sales Representative,Junior Level,62198,Good
00-29378518,Kevin Norton,Male,New York,Rochester,Bachelor,10/25/2003,20,11/25/2022,Still Employee,1,Active,Operations,Logistics Coordinator,Mid-Level,60686,Good
00-74851704,Thomas Scott,Male,New York,Rochester,Bachelor,10/26/1972,51,3/10/2019,Still Employee,5,Active,Customer Service,Support Specialist,Junior Level,72982,Satisfactory
00-18815479,Jessica Reed,Female,New York,New York City,High School,3/11/1965,59,9/3/2021,Still Employee,3,Active,Customer Service,Help Desk Technician,Junior Level,73748,Excellent
00-76972989,Ashley Gardner,Male,New York,Rochester,Bachelor,1/6/1970,54,9/10/2017,Still Employee,7,Active,Customer Service,Help Desk Technician,Junior Level,87015,Good
00-80270040,Christopher Burton,Female,Pennsylvania,Philadelphia,PhD,7/22/1975,49,4/14/2023,Still Employee,1,Active,Sales,Sales Specialist,Mid-Level,83438,Good
00-16620388,Joy Mclean,Male,New York,Rochester,High School,10/12/2003,21,8/25/2022,Still Employee,2,Active,Operations,Inventory Specialist,Mid-Level,61316,Good
00-62335652,Danny Brown,Female,New York,Buffalo,Bachelor,9/27/1969,55,1/2/2023,Still Employee,1,Active,Operations,Logistics Coordinator,Mid-Level,62696,Good
00-40358467,Matthew Vaughan,Male,Michigan,Detroit,Bachelor,7/12/2001,23,12/15/2023,Still Employee,0,Active,Operations,Logistics Coordinator,Mid-Level,66223,Good
00-61958720,Gabriel Palmer,Female,New York,Rochester,Bachelor,1/14/1977,47,2/6/2023,Still Employee,1,Active,Customer Service,Help Desk Technician,Junior Level,85344,Excellent
00-63768384,Richard Arnold,Male,North Carolina,Charlotte,High School,4/12/1988,36,9/8/2017,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,61407,Excellent
00-50065416,Mary Mitchell,Male,New York,Buffalo,Bachelor,4/20/1993,31,2/8/2016,Still Employee,8,Active,IT,System Administrator,Mid-Level,97050,Good
00-63858626,Jeremy Hines,Male,Michigan,Warren,High School,1/31/1998,26,11/22/2015,Still Employee,8,Active,Operations,Inventory Specialist,Mid-Level,62058,Good
00-40962820,Joshua Mendoza,Male,New York,Buffalo,Bachelor,6/15/1977,47,9/29/2021,Still Employee,3,Active,Operations,Inventory Specialist,Mid-Level,61887,Satisfactory
00-43577603,Pamela Thornton,Male,New York,New York City,High School,9/29/1959,65,4/10/2023,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,63816,Good
00-85773927,Lisa Harris,Male,Illinois,Aurora,Bachelor,6/3/2001,23,7/9/2022,Still Employee,2,Active,Customer Service,Support Specialist,Junior Level,65478,Excellent
00-12075786,Lisa Roberts,Male,New York,New York City,Bachelor,1/21/1961,63,10/13/2017,Still Employee,6,Active,Marketing,Content Creator,Mid-Level,71755,Need Improvement
00-70482342,Michele Herrera,Male,North Carolina,Charlotte,High School,7/31/1983,41,4/23/2022,Still Employee,2,Active,Customer Service,Support Specialist,Junior Level,64652,Satisfactory
00-19281333,Elizabeth Shea,Male,New York,Buffalo,Master,10/23/1979,44,3/20/2022,Still Employee,2,Active,IT,System Administrator,Mid-Level,92872,Good
00-87023282,Kelli Johnson,Male,New York,New York City,Bachelor,6/14/1970,54,2/28/2016,Still Employee,8,Active,Sales,Sales Representative,Junior Level,88508,Good
00-29085963,Roger Farrell,Female,New York,New York City,Bachelor,5/27/2000,24,5/15/2020,Still Employee,4,Active,IT,Software Developer,Senior,95249,Good
00-72058457,Tanya Curry,Male,Virginia,Virginia Beach,Bachelor,6/12/1989,35,8/12/2017,Still Employee,7,Active,Customer Service,Customer Service Representative,Junior Level,72833,Good
00-43098475,Jessica Richards,Male,Pennsylvania,Allentown,Bachelor,2/7/1985,39,10/1/2016,Still Employee,8,Active,Operations,Inventory Specialist,Mid-Level,64192,Good
00-63415051,Lori Wilson,Male,New York,Buffalo,Bachelor,6/25/1979,45,12/12/2022,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,71351,Satisfactory
00-63892324,Jacob Bennett,Male,Pennsylvania,Allentown,Bachelor,3/24/1988,36,6/28/2023,Still Employee,1,Active,Sales,Sales Specialist,Mid-Level,90796,Good
00-25177555,David Francis,Male,New York,Rochester,Bachelor,3/30/1982,42,6/11/2019,Still Employee,5,Active,IT,IT Support Specialist,Mid-Level,69408,Good
00-13366707,Robert Cisneros,Male,New York,Buffalo,Bachelor,4/8/1994,30,1/1/2020,Still Employee,4,Active,Sales,Sales Representative,Junior Level,64260,Good
00-59236216,Donald Edwards,Female,Michigan,Grand Rapids,PhD,7/7/1982,42,6/3/2023,Still Employee,1,Active,Sales,Sales Specialist,Mid-Level,67650,Good
00-29000472,Rose Ramirez,Female,New York,Buffalo,PhD,2/8/1971,53,11/12/2023,Still Employee,0,Active,Finance,Financial Analyst,Senior,106572,Satisfactory
00-36707552,Stephanie Johnson,Male,New York,New York City,Master,3/20/1998,26,11/5/2023,Still Employee,0,Active,Operations,Operations Analyst,Senior,61481,Good
00-40976164,Melinda Anderson,Male,North Carolina,Greensboro,Bachelor,3/11/1964,60,9/22/2022,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,72343,Good
00-93424048,Holly Robinson,Male,West Virginia,Huntington,High School,6/15/1998,26,8/27/2021,Still Employee,3,Active,Operations,Inventory Specialist,Mid-Level,61357,Satisfactory
00-58598596,Brianna Williams,Male,New York,New York City,High School,6/26/1999,25,12/16/2019,Still Employee,4,Active,Customer Service,Help Desk Technician,Junior Level,71914,Satisfactory
